feature_path,label,label_idx
C:\SoundModel\data\gtzan\features\classical_classical.00060_chunk0.npy,classical,1
C:\SoundModel\data\gtzan\features\jazz_jazz.00084_chunk0.npy,jazz,5
C:\SoundModel\data\gtzan\features\metal_metal.00072_chunk2.npy,metal,6
C:\SoundModel\data\gtzan\features\jazz_jazz.00025_chunk1.npy,jazz,5
C:\SoundModel\data\gtzan\features\rock_rock.00018_chunk1.npy,rock,9
C:\SoundModel\data\gtzan\features\country_country.00052_chunk0.npy,country,2
C:\SoundModel\data\gtzan\features\disco_disco.00015_chunk2.npy,disco,3
C:\SoundModel\data\gtzan\features\pop_pop.00047_chunk1.npy,pop,7
C:\SoundModel\data\gtzan\features\country_country.00039_chunk2.npy,country,2
C:\SoundModel\data\gtzan\features\disco_disco.00057_chunk1.npy,disco,3
C:\SoundModel\data\gtzan\features\metal_metal.00076_chunk2.npy,metal,6
C:\SoundModel\data\gtzan\features\hiphop_hiphop.00099_chunk2.npy,hiphop,4
C:\SoundModel\data\gtzan\features\country_country.00067_chunk2.npy,country,2
C:\SoundModel\data\gtzan\features\reggae_reggae.00039_chunk2.npy,reggae,8
C:\SoundModel\data\gtzan\features\hiphop_hiphop.00011_chunk2.npy,hiphop,4
C:\SoundModel\data\gtzan\features\jazz_jazz.00025_chunk2.npy,jazz,5
C:\SoundModel\data\gtzan\features\rock_rock.00078_chunk1.npy,rock,9
C:\SoundModel\data\gtzan\features\classical_classical.00017_chunk0.npy,classical,1
C:\SoundModel\data\gtzan\features\metal_metal.00016_chunk1.npy,metal,6
C:\SoundModel\data\gtzan\features\pop_pop.00034_chunk1.npy,pop,7
C:\SoundModel\data\gtzan\features\pop_pop.00045_chunk0.npy,pop,7
C:\SoundModel\data\gtzan\features\classical_classical.00036_chunk2.npy,classical,1
C:\SoundModel\data\gtzan\features\rock_rock.00010_chunk2.npy,rock,9
C:\SoundModel\data\gtzan\features\hiphop_hiphop.00019_chunk0.npy,hiphop,4
C:\SoundModel\data\gtzan\features\rock_rock.00023_chunk1.npy,rock,9
C:\SoundModel\data\gtzan\features\pop_pop.00073_chunk2.npy,pop,7
C:\SoundModel\data\gtzan\features\country_country.00089_chunk2.npy,country,2
C:\SoundModel\data\gtzan\features\jazz_jazz.00061_chunk2.npy,jazz,5
C:\SoundModel\data\gtzan\features\hiphop_hiphop.00006_chunk1.npy,hiphop,4
C:\SoundModel\data\gtzan\features\blues_blues.00075_chunk2.npy,blues,0
C:\SoundModel\data\gtzan\features\pop_pop.00019_chunk0.npy,pop,7
C:\SoundModel\data\gtzan\features\jazz_jazz.00018_chunk2.npy,jazz,5
C:\SoundModel\data\gtzan\features\hiphop_hiphop.00003_chunk0.npy,hiphop,4
C:\SoundModel\data\gtzan\features\hiphop_hiphop.00001_chunk2.npy,hiphop,4
C:\SoundModel\data\gtzan\features\disco_disco.00034_chunk2.npy,disco,3
C:\SoundModel\data\gtzan\features\jazz_jazz.00081_chunk2.npy,jazz,5
C:\SoundModel\data\gtzan\features\reggae_reggae.00062_chunk1.npy,reggae,8
C:\SoundModel\data\gtzan\features\metal_metal.00025_chunk1.npy,metal,6
C:\SoundModel\data\gtzan\features\metal_metal.00073_chunk2.npy,metal,6
C:\SoundModel\data\gtzan\features\disco_disco.00068_chunk0.npy,disco,3
C:\SoundModel\data\gtzan\features\classical_classical.00048_chunk1.npy,classical,1
C:\SoundModel\data\gtzan\features\blues_blues.00042_chunk2.npy,blues,0
C:\SoundModel\data\gtzan\features\classical_classical.00034_chunk2.npy,classical,1
C:\SoundModel\data\gtzan\features\metal_metal.00031_chunk2.npy,metal,6
C:\SoundModel\data\gtzan\features\hiphop_hiphop.00014_chunk0.npy,hiphop,4
C:\SoundModel\data\gtzan\features\classical_classical.00012_chunk1.npy,classical,1
C:\SoundModel\data\gtzan\features\rock_rock.00001_chunk0.npy,rock,9
C:\SoundModel\data\gtzan\features\disco_disco.00098_chunk0.npy,disco,3
C:\SoundModel\data\gtzan\features\metal_metal.00080_chunk1.npy,metal,6
C:\SoundModel\data\gtzan\features\rock_rock.00026_chunk2.npy,rock,9
C:\SoundModel\data\gtzan\features\metal_metal.00006_chunk2.npy,metal,6
C:\SoundModel\data\gtzan\features\disco_disco.00081_chunk2.npy,disco,3
C:\SoundModel\data\gtzan\features\jazz_jazz.00078_chunk1.npy,jazz,5
C:\SoundModel\data\gtzan\features\rock_rock.00035_chunk2.npy,rock,9
C:\SoundModel\data\gtzan\features\classical_classical.00080_chunk0.npy,classical,1
C:\SoundModel\data\gtzan\features\reggae_reggae.00026_chunk2.npy,reggae,8
C:\SoundModel\data\gtzan\features\rock_rock.00020_chunk2.npy,rock,9
C:\SoundModel\data\gtzan\features\jazz_jazz.00053_chunk0.npy,jazz,5
C:\SoundModel\data\gtzan\features\rock_rock.00020_chunk1.npy,rock,9
C:\SoundModel\data\gtzan\features\metal_metal.00016_chunk0.npy,metal,6
C:\SoundModel\data\gtzan\features\blues_blues.00049_chunk0.npy,blues,0
C:\SoundModel\data\gtzan\features\blues_blues.00094_chunk0.npy,blues,0
C:\SoundModel\data\gtzan\features\disco_disco.00014_chunk2.npy,disco,3
C:\SoundModel\data\gtzan\features\reggae_reggae.00027_chunk1.npy,reggae,8
C:\SoundModel\data\gtzan\features\disco_disco.00083_chunk1.npy,disco,3
C:\SoundModel\data\gtzan\features\rock_rock.00002_chunk0.npy,rock,9
C:\SoundModel\data\gtzan\features\blues_blues.00053_chunk0.npy,blues,0
C:\SoundModel\data\gtzan\features\rock_rock.00007_chunk2.npy,rock,9
C:\SoundModel\data\gtzan\features\country_country.00002_chunk2.npy,country,2
C:\SoundModel\data\gtzan\features\classical_classical.00016_chunk2.npy,classical,1
C:\SoundModel\data\gtzan\features\disco_disco.00070_chunk2.npy,disco,3
C:\SoundModel\data\gtzan\features\pop_pop.00032_chunk1.npy,pop,7
C:\SoundModel\data\gtzan\features\pop_pop.00084_chunk2.npy,pop,7
C:\SoundModel\data\gtzan\features\jazz_jazz.00055_chunk2.npy,jazz,5
C:\SoundModel\data\gtzan\features\classical_classical.00035_chunk0.npy,classical,1
C:\SoundModel\data\gtzan\features\reggae_reggae.00095_chunk1.npy,reggae,8
C:\SoundModel\data\gtzan\features\hiphop_hiphop.00095_chunk0.npy,hiphop,4
C:\SoundModel\data\gtzan\features\country_country.00026_chunk0.npy,country,2
C:\SoundModel\data\gtzan\features\reggae_reggae.00091_chunk0.npy,reggae,8
C:\SoundModel\data\gtzan\features\classical_classical.00091_chunk1.npy,classical,1
C:\SoundModel\data\gtzan\features\jazz_jazz.00098_chunk1.npy,jazz,5
C:\SoundModel\data\gtzan\features\metal_metal.00073_chunk1.npy,metal,6
C:\SoundModel\data\gtzan\features\pop_pop.00016_chunk0.npy,pop,7
C:\SoundModel\data\gtzan\features\metal_metal.00086_chunk2.npy,metal,6
C:\SoundModel\data\gtzan\features\hiphop_hiphop.00067_chunk2.npy,hiphop,4
C:\SoundModel\data\gtzan\features\reggae_reggae.00064_chunk1.npy,reggae,8
C:\SoundModel\data\gtzan\features\metal_metal.00035_chunk1.npy,metal,6
C:\SoundModel\data\gtzan\features\disco_disco.00001_chunk2.npy,disco,3
C:\SoundModel\data\gtzan\features\jazz_jazz.00096_chunk2.npy,jazz,5
C:\SoundModel\data\gtzan\features\country_country.00036_chunk0.npy,country,2
C:\SoundModel\data\gtzan\features\rock_rock.00036_chunk2.npy,rock,9
C:\SoundModel\data\gtzan\features\rock_rock.00035_chunk0.npy,rock,9
C:\SoundModel\data\gtzan\features\blues_blues.00051_chunk0.npy,blues,0
C:\SoundModel\data\gtzan\features\metal_metal.00045_chunk2.npy,metal,6
C:\SoundModel\data\gtzan\features\metal_metal.00092_chunk1.npy,metal,6
C:\SoundModel\data\gtzan\features\metal_metal.00061_chunk2.npy,metal,6
C:\SoundModel\data\gtzan\features\reggae_reggae.00039_chunk1.npy,reggae,8
C:\SoundModel\data\gtzan\features\disco_disco.00094_chunk2.npy,disco,3
C:\SoundModel\data\gtzan\features\pop_pop.00064_chunk1.npy,pop,7
C:\SoundModel\data\gtzan\features\disco_disco.00072_chunk1.npy,disco,3
C:\SoundModel\data\gtzan\features\metal_metal.00080_chunk0.npy,metal,6
C:\SoundModel\data\gtzan\features\blues_blues.00076_chunk1.npy,blues,0
C:\SoundModel\data\gtzan\features\country_country.00006_chunk2.npy,country,2
C:\SoundModel\data\gtzan\features\reggae_reggae.00084_chunk1.npy,reggae,8
C:\SoundModel\data\gtzan\features\jazz_jazz.00032_chunk2.npy,jazz,5
C:\SoundModel\data\gtzan\features\metal_metal.00002_chunk2.npy,metal,6
C:\SoundModel\data\gtzan\features\hiphop_hiphop.00010_chunk0.npy,hiphop,4
C:\SoundModel\data\gtzan\features\reggae_reggae.00074_chunk0.npy,reggae,8
C:\SoundModel\data\gtzan\features\classical_classical.00053_chunk0.npy,classical,1
C:\SoundModel\data\gtzan\features\reggae_reggae.00011_chunk0.npy,reggae,8
C:\SoundModel\data\gtzan\features\hiphop_hiphop.00020_chunk0.npy,hiphop,4
C:\SoundModel\data\gtzan\features\hiphop_hiphop.00037_chunk1.npy,hiphop,4
C:\SoundModel\data\gtzan\features\metal_metal.00009_chunk1.npy,metal,6
C:\SoundModel\data\gtzan\features\pop_pop.00021_chunk1.npy,pop,7
C:\SoundModel\data\gtzan\features\pop_pop.00035_chunk1.npy,pop,7
C:\SoundModel\data\gtzan\features\hiphop_hiphop.00069_chunk0.npy,hiphop,4
C:\SoundModel\data\gtzan\features\reggae_reggae.00052_chunk2.npy,reggae,8
C:\SoundModel\data\gtzan\features\reggae_reggae.00040_chunk2.npy,reggae,8
C:\SoundModel\data\gtzan\features\classical_classical.00086_chunk1.npy,classical,1
C:\SoundModel\data\gtzan\features\rock_rock.00099_chunk1.npy,rock,9
C:\SoundModel\data\gtzan\features\hiphop_hiphop.00090_chunk2.npy,hiphop,4
C:\SoundModel\data\gtzan\features\metal_metal.00019_chunk0.npy,metal,6
C:\SoundModel\data\gtzan\features\pop_pop.00052_chunk1.npy,pop,7
C:\SoundModel\data\gtzan\features\metal_metal.00064_chunk2.npy,metal,6
C:\SoundModel\data\gtzan\features\jazz_jazz.00091_chunk1.npy,jazz,5
C:\SoundModel\data\gtzan\features\blues_blues.00002_chunk2.npy,blues,0
C:\SoundModel\data\gtzan\features\hiphop_hiphop.00056_chunk0.npy,hiphop,4
C:\SoundModel\data\gtzan\features\blues_blues.00040_chunk2.npy,blues,0
C:\SoundModel\data\gtzan\features\country_country.00038_chunk2.npy,country,2
C:\SoundModel\data\gtzan\features\jazz_jazz.00058_chunk2.npy,jazz,5
C:\SoundModel\data\gtzan\features\jazz_jazz.00097_chunk1.npy,jazz,5
C:\SoundModel\data\gtzan\features\reggae_reggae.00007_chunk0.npy,reggae,8
C:\SoundModel\data\gtzan\features\pop_pop.00065_chunk1.npy,pop,7
C:\SoundModel\data\gtzan\features\classical_classical.00056_chunk1.npy,classical,1
C:\SoundModel\data\gtzan\features\hiphop_hiphop.00056_chunk1.npy,hiphop,4
C:\SoundModel\data\gtzan\features\reggae_reggae.00063_chunk2.npy,reggae,8
C:\SoundModel\data\gtzan\features\classical_classical.00097_chunk2.npy,classical,1
C:\SoundModel\data\gtzan\features\pop_pop.00021_chunk2.npy,pop,7
C:\SoundModel\data\gtzan\features\metal_metal.00002_chunk0.npy,metal,6
C:\SoundModel\data\gtzan\features\country_country.00096_chunk1.npy,country,2
C:\SoundModel\data\gtzan\features\disco_disco.00065_chunk1.npy,disco,3
C:\SoundModel\data\gtzan\features\metal_metal.00063_chunk2.npy,metal,6
C:\SoundModel\data\gtzan\features\country_country.00042_chunk0.npy,country,2
C:\SoundModel\data\gtzan\features\blues_blues.00026_chunk2.npy,blues,0
C:\SoundModel\data\gtzan\features\disco_disco.00058_chunk2.npy,disco,3
C:\SoundModel\data\gtzan\features\jazz_jazz.00019_chunk2.npy,jazz,5
C:\SoundModel\data\gtzan\features\reggae_reggae.00018_chunk1.npy,reggae,8
C:\SoundModel\data\gtzan\features\pop_pop.00098_chunk1.npy,pop,7
C:\SoundModel\data\gtzan\features\pop_pop.00095_chunk0.npy,pop,7
C:\SoundModel\data\gtzan\features\blues_blues.00013_chunk0.npy,blues,0
C:\SoundModel\data\gtzan\features\blues_blues.00031_chunk0.npy,blues,0
C:\SoundModel\data\gtzan\features\disco_disco.00013_chunk2.npy,disco,3
C:\SoundModel\data\gtzan\features\pop_pop.00054_chunk0.npy,pop,7
C:\SoundModel\data\gtzan\features\reggae_reggae.00069_chunk2.npy,reggae,8
C:\SoundModel\data\gtzan\features\classical_classical.00043_chunk2.npy,classical,1
C:\SoundModel\data\gtzan\features\hiphop_hiphop.00038_chunk1.npy,hiphop,4
C:\SoundModel\data\gtzan\features\hiphop_hiphop.00043_chunk1.npy,hiphop,4
C:\SoundModel\data\gtzan\features\disco_disco.00022_chunk0.npy,disco,3
C:\SoundModel\data\gtzan\features\pop_pop.00052_chunk2.npy,pop,7
C:\SoundModel\data\gtzan\features\country_country.00033_chunk1.npy,country,2
C:\SoundModel\data\gtzan\features\classical_classical.00054_chunk1.npy,classical,1
C:\SoundModel\data\gtzan\features\hiphop_hiphop.00089_chunk0.npy,hiphop,4
C:\SoundModel\data\gtzan\features\rock_rock.00084_chunk2.npy,rock,9
C:\SoundModel\data\gtzan\features\pop_pop.00004_chunk1.npy,pop,7
C:\SoundModel\data\gtzan\features\rock_rock.00006_chunk0.npy,rock,9
C:\SoundModel\data\gtzan\features\pop_pop.00079_chunk0.npy,pop,7
C:\SoundModel\data\gtzan\features\disco_disco.00068_chunk1.npy,disco,3
C:\SoundModel\data\gtzan\features\jazz_jazz.00013_chunk1.npy,jazz,5
C:\SoundModel\data\gtzan\features\blues_blues.00026_chunk0.npy,blues,0
C:\SoundModel\data\gtzan\features\disco_disco.00079_chunk2.npy,disco,3
C:\SoundModel\data\gtzan\features\country_country.00037_chunk2.npy,country,2
C:\SoundModel\data\gtzan\features\rock_rock.00083_chunk0.npy,rock,9
C:\SoundModel\data\gtzan\features\reggae_reggae.00028_chunk1.npy,reggae,8
C:\SoundModel\data\gtzan\features\reggae_reggae.00094_chunk2.npy,reggae,8
C:\SoundModel\data\gtzan\features\hiphop_hiphop.00055_chunk2.npy,hiphop,4
C:\SoundModel\data\gtzan\features\reggae_reggae.00008_chunk1.npy,reggae,8
C:\SoundModel\data\gtzan\features\classical_classical.00016_chunk1.npy,classical,1
C:\SoundModel\data\gtzan\features\country_country.00034_chunk1.npy,country,2
C:\SoundModel\data\gtzan\features\blues_blues.00060_chunk2.npy,blues,0
C:\SoundModel\data\gtzan\features\blues_blues.00000_chunk1.npy,blues,0
C:\SoundModel\data\gtzan\features\rock_rock.00082_chunk1.npy,rock,9
C:\SoundModel\data\gtzan\features\jazz_jazz.00016_chunk2.npy,jazz,5
C:\SoundModel\data\gtzan\features\disco_disco.00036_chunk1.npy,disco,3
C:\SoundModel\data\gtzan\features\metal_metal.00004_chunk1.npy,metal,6
C:\SoundModel\data\gtzan\features\pop_pop.00097_chunk2.npy,pop,7
C:\SoundModel\data\gtzan\features\classical_classical.00020_chunk1.npy,classical,1
C:\SoundModel\data\gtzan\features\metal_metal.00038_chunk0.npy,metal,6
C:\SoundModel\data\gtzan\features\blues_blues.00079_chunk2.npy,blues,0
C:\SoundModel\data\gtzan\features\pop_pop.00019_chunk1.npy,pop,7
C:\SoundModel\data\gtzan\features\disco_disco.00019_chunk0.npy,disco,3
C:\SoundModel\data\gtzan\features\country_country.00085_chunk1.npy,country,2
C:\SoundModel\data\gtzan\features\disco_disco.00057_chunk0.npy,disco,3
C:\SoundModel\data\gtzan\features\metal_metal.00081_chunk0.npy,metal,6
C:\SoundModel\data\gtzan\features\jazz_jazz.00067_chunk1.npy,jazz,5
C:\SoundModel\data\gtzan\features\pop_pop.00006_chunk2.npy,pop,7
C:\SoundModel\data\gtzan\features\jazz_jazz.00071_chunk1.npy,jazz,5
C:\SoundModel\data\gtzan\features\classical_classical.00072_chunk0.npy,classical,1
C:\SoundModel\data\gtzan\features\country_country.00086_chunk1.npy,country,2
C:\SoundModel\data\gtzan\features\reggae_reggae.00085_chunk0.npy,reggae,8
C:\SoundModel\data\gtzan\features\classical_classical.00062_chunk1.npy,classical,1
C:\SoundModel\data\gtzan\features\pop_pop.00098_chunk0.npy,pop,7
C:\SoundModel\data\gtzan\features\country_country.00068_chunk0.npy,country,2
C:\SoundModel\data\gtzan\features\disco_disco.00057_chunk2.npy,disco,3
C:\SoundModel\data\gtzan\features\classical_classical.00037_chunk0.npy,classical,1
C:\SoundModel\data\gtzan\features\country_country.00083_chunk2.npy,country,2
C:\SoundModel\data\gtzan\features\hiphop_hiphop.00087_chunk2.npy,hiphop,4
C:\SoundModel\data\gtzan\features\jazz_jazz.00040_chunk2.npy,jazz,5
C:\SoundModel\data\gtzan\features\disco_disco.00017_chunk2.npy,disco,3
C:\SoundModel\data\gtzan\features\jazz_jazz.00095_chunk0.npy,jazz,5
C:\SoundModel\data\gtzan\features\reggae_reggae.00011_chunk1.npy,reggae,8
C:\SoundModel\data\gtzan\features\hiphop_hiphop.00016_chunk1.npy,hiphop,4
C:\SoundModel\data\gtzan\features\country_country.00028_chunk1.npy,country,2
C:\SoundModel\data\gtzan\features\pop_pop.00086_chunk0.npy,pop,7
C:\SoundModel\data\gtzan\features\pop_pop.00033_chunk1.npy,pop,7
C:\SoundModel\data\gtzan\features\pop_pop.00061_chunk1.npy,pop,7
C:\SoundModel\data\gtzan\features\metal_metal.00007_chunk1.npy,metal,6
C:\SoundModel\data\gtzan\features\jazz_jazz.00005_chunk0.npy,jazz,5
C:\SoundModel\data\gtzan\features\rock_rock.00094_chunk1.npy,rock,9
C:\SoundModel\data\gtzan\features\rock_rock.00024_chunk1.npy,rock,9
C:\SoundModel\data\gtzan\features\disco_disco.00061_chunk0.npy,disco,3
C:\SoundModel\data\gtzan\features\metal_metal.00042_chunk0.npy,metal,6
C:\SoundModel\data\gtzan\features\reggae_reggae.00066_chunk1.npy,reggae,8
C:\SoundModel\data\gtzan\features\classical_classical.00065_chunk2.npy,classical,1
C:\SoundModel\data\gtzan\features\classical_classical.00024_chunk0.npy,classical,1
C:\SoundModel\data\gtzan\features\metal_metal.00040_chunk2.npy,metal,6
C:\SoundModel\data\gtzan\features\classical_classical.00061_chunk0.npy,classical,1
C:\SoundModel\data\gtzan\features\disco_disco.00097_chunk2.npy,disco,3
C:\SoundModel\data\gtzan\features\classical_classical.00005_chunk1.npy,classical,1
C:\SoundModel\data\gtzan\features\disco_disco.00000_chunk2.npy,disco,3
C:\SoundModel\data\gtzan\features\reggae_reggae.00006_chunk1.npy,reggae,8
C:\SoundModel\data\gtzan\features\rock_rock.00027_chunk1.npy,rock,9
C:\SoundModel\data\gtzan\features\hiphop_hiphop.00036_chunk0.npy,hiphop,4
C:\SoundModel\data\gtzan\features\pop_pop.00036_chunk0.npy,pop,7
C:\SoundModel\data\gtzan\features\jazz_jazz.00010_chunk1.npy,jazz,5
C:\SoundModel\data\gtzan\features\hiphop_hiphop.00021_chunk1.npy,hiphop,4
C:\SoundModel\data\gtzan\features\reggae_reggae.00070_chunk1.npy,reggae,8
C:\SoundModel\data\gtzan\features\blues_blues.00008_chunk1.npy,blues,0
C:\SoundModel\data\gtzan\features\metal_metal.00009_chunk0.npy,metal,6
C:\SoundModel\data\gtzan\features\country_country.00082_chunk1.npy,country,2
C:\SoundModel\data\gtzan\features\reggae_reggae.00070_chunk2.npy,reggae,8
C:\SoundModel\data\gtzan\features\jazz_jazz.00022_chunk2.npy,jazz,5
C:\SoundModel\data\gtzan\features\disco_disco.00027_chunk0.npy,disco,3
C:\SoundModel\data\gtzan\features\metal_metal.00096_chunk2.npy,metal,6
C:\SoundModel\data\gtzan\features\pop_pop.00068_chunk2.npy,pop,7
C:\SoundModel\data\gtzan\features\blues_blues.00076_chunk0.npy,blues,0
C:\SoundModel\data\gtzan\features\blues_blues.00025_chunk1.npy,blues,0
C:\SoundModel\data\gtzan\features\country_country.00079_chunk1.npy,country,2
C:\SoundModel\data\gtzan\features\pop_pop.00011_chunk0.npy,pop,7
C:\SoundModel\data\gtzan\features\metal_metal.00036_chunk0.npy,metal,6
C:\SoundModel\data\gtzan\features\rock_rock.00072_chunk2.npy,rock,9
C:\SoundModel\data\gtzan\features\classical_classical.00086_chunk2.npy,classical,1
C:\SoundModel\data\gtzan\features\disco_disco.00012_chunk1.npy,disco,3
C:\SoundModel\data\gtzan\features\reggae_reggae.00048_chunk0.npy,reggae,8
C:\SoundModel\data\gtzan\features\country_country.00041_chunk0.npy,country,2
C:\SoundModel\data\gtzan\features\pop_pop.00024_chunk0.npy,pop,7
C:\SoundModel\data\gtzan\features\country_country.00022_chunk0.npy,country,2
C:\SoundModel\data\gtzan\features\rock_rock.00009_chunk0.npy,rock,9
C:\SoundModel\data\gtzan\features\metal_metal.00051_chunk0.npy,metal,6
C:\SoundModel\data\gtzan\features\classical_classical.00003_chunk1.npy,classical,1
C:\SoundModel\data\gtzan\features\hiphop_hiphop.00031_chunk0.npy,hiphop,4
C:\SoundModel\data\gtzan\features\disco_disco.00028_chunk2.npy,disco,3
C:\SoundModel\data\gtzan\features\country_country.00033_chunk0.npy,country,2
C:\SoundModel\data\gtzan\features\hiphop_hiphop.00051_chunk1.npy,hiphop,4
C:\SoundModel\data\gtzan\features\rock_rock.00029_chunk1.npy,rock,9
C:\SoundModel\data\gtzan\features\jazz_jazz.00086_chunk1.npy,jazz,5
C:\SoundModel\data\gtzan\features\reggae_reggae.00034_chunk2.npy,reggae,8
C:\SoundModel\data\gtzan\features\reggae_reggae.00022_chunk2.npy,reggae,8
C:\SoundModel\data\gtzan\features\reggae_reggae.00001_chunk2.npy,reggae,8
C:\SoundModel\data\gtzan\features\jazz_jazz.00099_chunk0.npy,jazz,5
C:\SoundModel\data\gtzan\features\jazz_jazz.00017_chunk1.npy,jazz,5
C:\SoundModel\data\gtzan\features\jazz_jazz.00084_chunk2.npy,jazz,5
C:\SoundModel\data\gtzan\features\country_country.00037_chunk1.npy,country,2
C:\SoundModel\data\gtzan\features\pop_pop.00083_chunk1.npy,pop,7
C:\SoundModel\data\gtzan\features\metal_metal.00020_chunk1.npy,metal,6
C:\SoundModel\data\gtzan\features\metal_metal.00012_chunk1.npy,metal,6
C:\SoundModel\data\gtzan\features\country_country.00025_chunk0.npy,country,2
C:\SoundModel\data\gtzan\features\disco_disco.00020_chunk2.npy,disco,3
C:\SoundModel\data\gtzan\features\hiphop_hiphop.00003_chunk2.npy,hiphop,4
C:\SoundModel\data\gtzan\features\rock_rock.00017_chunk0.npy,rock,9
C:\SoundModel\data\gtzan\features\pop_pop.00039_chunk1.npy,pop,7
C:\SoundModel\data\gtzan\features\hiphop_hiphop.00092_chunk2.npy,hiphop,4
C:\SoundModel\data\gtzan\features\country_country.00058_chunk2.npy,country,2
C:\SoundModel\data\gtzan\features\jazz_jazz.00085_chunk1.npy,jazz,5
C:\SoundModel\data\gtzan\features\metal_metal.00074_chunk0.npy,metal,6
C:\SoundModel\data\gtzan\features\metal_metal.00039_chunk0.npy,metal,6
C:\SoundModel\data\gtzan\features\pop_pop.00012_chunk1.npy,pop,7
C:\SoundModel\data\gtzan\features\hiphop_hiphop.00004_chunk0.npy,hiphop,4
C:\SoundModel\data\gtzan\features\blues_blues.00054_chunk1.npy,blues,0
C:\SoundModel\data\gtzan\features\pop_pop.00070_chunk1.npy,pop,7
C:\SoundModel\data\gtzan\features\blues_blues.00036_chunk0.npy,blues,0
C:\SoundModel\data\gtzan\features\rock_rock.00040_chunk2.npy,rock,9
C:\SoundModel\data\gtzan\features\pop_pop.00002_chunk2.npy,pop,7
C:\SoundModel\data\gtzan\features\disco_disco.00045_chunk2.npy,disco,3
C:\SoundModel\data\gtzan\features\jazz_jazz.00035_chunk2.npy,jazz,5
C:\SoundModel\data\gtzan\features\pop_pop.00055_chunk2.npy,pop,7
C:\SoundModel\data\gtzan\features\reggae_reggae.00028_chunk0.npy,reggae,8
C:\SoundModel\data\gtzan\features\classical_classical.00059_chunk0.npy,classical,1
C:\SoundModel\data\gtzan\features\classical_classical.00078_chunk2.npy,classical,1
C:\SoundModel\data\gtzan\features\pop_pop.00039_chunk0.npy,pop,7
C:\SoundModel\data\gtzan\features\metal_metal.00003_chunk1.npy,metal,6
C:\SoundModel\data\gtzan\features\disco_disco.00010_chunk1.npy,disco,3
C:\SoundModel\data\gtzan\features\hiphop_hiphop.00080_chunk0.npy,hiphop,4
C:\SoundModel\data\gtzan\features\classical_classical.00018_chunk2.npy,classical,1
C:\SoundModel\data\gtzan\features\disco_disco.00000_chunk0.npy,disco,3
C:\SoundModel\data\gtzan\features\metal_metal.00065_chunk1.npy,metal,6
C:\SoundModel\data\gtzan\features\country_country.00080_chunk1.npy,country,2
C:\SoundModel\data\gtzan\features\jazz_jazz.00019_chunk0.npy,jazz,5
C:\SoundModel\data\gtzan\features\metal_metal.00071_chunk0.npy,metal,6
C:\SoundModel\data\gtzan\features\rock_rock.00005_chunk1.npy,rock,9
C:\SoundModel\data\gtzan\features\hiphop_hiphop.00068_chunk0.npy,hiphop,4
C:\SoundModel\data\gtzan\features\rock_rock.00036_chunk1.npy,rock,9
C:\SoundModel\data\gtzan\features\jazz_jazz.00094_chunk1.npy,jazz,5
C:\SoundModel\data\gtzan\features\metal_metal.00060_chunk1.npy,metal,6
C:\SoundModel\data\gtzan\features\blues_blues.00063_chunk2.npy,blues,0
C:\SoundModel\data\gtzan\features\reggae_reggae.00001_chunk0.npy,reggae,8
C:\SoundModel\data\gtzan\features\country_country.00004_chunk2.npy,country,2
C:\SoundModel\data\gtzan\features\pop_pop.00038_chunk2.npy,pop,7
C:\SoundModel\data\gtzan\features\blues_blues.00074_chunk0.npy,blues,0
C:\SoundModel\data\gtzan\features\classical_classical.00052_chunk2.npy,classical,1
C:\SoundModel\data\gtzan\features\classical_classical.00071_chunk1.npy,classical,1
C:\SoundModel\data\gtzan\features\classical_classical.00020_chunk2.npy,classical,1
C:\SoundModel\data\gtzan\features\pop_pop.00068_chunk0.npy,pop,7
C:\SoundModel\data\gtzan\features\country_country.00071_chunk2.npy,country,2
C:\SoundModel\data\gtzan\features\metal_metal.00053_chunk1.npy,metal,6
C:\SoundModel\data\gtzan\features\reggae_reggae.00023_chunk0.npy,reggae,8
C:\SoundModel\data\gtzan\features\metal_metal.00027_chunk2.npy,metal,6
C:\SoundModel\data\gtzan\features\pop_pop.00055_chunk1.npy,pop,7
C:\SoundModel\data\gtzan\features\disco_disco.00040_chunk2.npy,disco,3
C:\SoundModel\data\gtzan\features\country_country.00011_chunk0.npy,country,2
C:\SoundModel\data\gtzan\features\blues_blues.00097_chunk2.npy,blues,0
C:\SoundModel\data\gtzan\features\jazz_jazz.00060_chunk1.npy,jazz,5
C:\SoundModel\data\gtzan\features\metal_metal.00061_chunk1.npy,metal,6
C:\SoundModel\data\gtzan\features\rock_rock.00022_chunk0.npy,rock,9
C:\SoundModel\data\gtzan\features\country_country.00081_chunk2.npy,country,2
C:\SoundModel\data\gtzan\features\hiphop_hiphop.00040_chunk1.npy,hiphop,4
C:\SoundModel\data\gtzan\features\rock_rock.00097_chunk0.npy,rock,9
C:\SoundModel\data\gtzan\features\disco_disco.00017_chunk1.npy,disco,3
C:\SoundModel\data\gtzan\features\pop_pop.00028_chunk2.npy,pop,7
C:\SoundModel\data\gtzan\features\classical_classical.00052_chunk1.npy,classical,1
C:\SoundModel\data\gtzan\features\country_country.00077_chunk1.npy,country,2
C:\SoundModel\data\gtzan\features\classical_classical.00069_chunk0.npy,classical,1
C:\SoundModel\data\gtzan\features\reggae_reggae.00022_chunk1.npy,reggae,8
